1
151.1911,66.5485,186.7807,67.0930,185.9159,123.6176,150.3264,123.0731
150.4965,66.4254,186.6207,66.6669,186.2406,123.5094,150.1164,123.2678
149.9504,67.0919,186.6063,67.2597,186.3461,124.1028,149.6902,123.9350
186.9634,122.7692,151.0366,123.8387,149.3444,66.9994,185.2712,65.9298
187.1195,121.7552,151.2222,123.6620,148.1656,66.1208,184.0629,64.2139
187.8909,120.7691,151.3557,123.7456,146.6105,65.5011,183.1457,62.5246
187.1350,120.8695,150.7199,122.1474,148.5901,61.4556,185.0052,60.1777
187.5024,122.5680,151.6771,123.7174,149.6563,60.7342,185.4816,59.5848
187.5869,123.3303,152.7275,124.4574,150.5879,58.2836,185.4473,57.1565
190.9130,126.6393,153.8849,127.1224,152.9832,58.0033,190.0113,57.5202
194.5956,115.3683,155.2630,115.6043,154.9126,57.2200,194.2453,56.9839
160.2698,53.3470,200.4100,56.3174,195.9329,116.8186,155.7926,113.8482
164.0572,49.4548,205.4814,53.4313,198.9902,121.0502,157.5661,117.0736
167.2895,45.6657,208.6327,50.6334,200.3786,119.3268,159.0354,114.3591
168.8436,43.3344,210.8257,47.0755,204.4945,118.1221,162.5124,114.3810
175.4213,41.8437,214.1739,47.8724,202.6189,122.1483,163.8663,116.1196
180.7979,42.0622,220.7027,50.0044,206.0993,123.3777,166.1945,115.4355
185.7254,44.0539,226.9304,52.8846,212.4026,120.6734,171.1976,111.8428
190.2319,48.2698,230.0695,57.3970,215.5278,120.8671,175.6902,111.7398
180.0163,55.0935,231.9393,56.8622,229.3923,131.6314,177.4693,129.8626
205.7645,45.1265,252.1104,71.5283,215.0793,136.5330,168.7334,110.1312
224.9446,51.2412,256.1462,74.2901,210.4599,136.1361,179.2583,113.0872
230.7237,53.9035,260.9987,77.0326,218.1048,133.1789,187.8298,110.0498
234.7920,57.8008,264.2733,80.3645,224.1600,132.7756,194.6787,110.2119
238.4275,59.6869,267.2031,80.1279,228.2137,135.0146,199.4381,114.5736
239.6393,60.1107,269.7655,79.9990,232.7321,136.0962,202.6059,116.2078
233.1300,63.3640,268.4328,76.9681,245.4760,136.5416,210.1732,122.9376
235.2178,69.0148,272.8141,83.2413,251.2651,140.1886,213.6688,125.9621
253.3752,74.6830,280.1496,99.7115,236.1478,146.7827,209.3734,121.7541
260.0433,77.4189,284.1142,102.6586,236.6295,147.9445,212.5586,122.7048
259.9896,82.0734,285.3395,107.4952,240.3305,152.3770,214.9805,126.9552
259.7618,84.0682,287.3896,110.2647,246.5540,153.3315,218.9262,127.1351
263.4337,89.0526,286.8700,116.8951,241.4654,155.1144,218.0290,127.2719
262.1663,97.0488,279.2939,128.2329,232.0453,154.1839,214.9177,122.9998
261.0130,102.4909,269.0902,134.9221,225.1512,145.8654,217.0740,113.4342
257.4100,102.1105,261.7017,135.7992,214.1097,141.8620,209.8181,108.1733
