1
106.4982,140.3914,38.3111,145.7642,31.6108,60.7309,99.7979,55.3581
109.5052,142.1725,42.1064,150.5860,31.8233,68.2097,99.2221,59.7962
130.5761,136.5674,66.6814,169.6256,27.0115,92.9520,90.9062,59.8937
147.4675,134.4577,84.9759,176.6398,36.0830,104.2064,98.5746,62.0243
142.1356,148.4385,73.2372,171.4038,47.5379,94.3032,116.4363,71.3379
147.6610,159.8683,76.5730,171.5835,63.2419,90.6902,134.3299,78.9750
156.8281,161.0237,89.6295,174.5257,73.4270,93.8874,140.6256,80.3853
170.4806,170.4409,108.0077,188.4269,82.7363,100.6485,145.2092,82.6626
180.0235,166.9937,117.3667,186.1178,92.4550,104.4990,155.1118,85.3749
200.1167,154.5531,141.4416,193.1692,85.6628,108.4163,144.3379,69.8002
186.8550,187.4719,123.9751,188.6329,122.2084,92.9461,185.0883,91.7851
134.1180,89.0242,195.5313,95.5131,185.6609,188.9306,124.2476,182.4417
144.9382,86.2602,203.9389,97.1651,185.9155,194.6801,126.9148,183.7752
147.2955,83.0004,206.6475,93.5142,189.9142,187.9759,130.5622,177.4621
156.1401,78.7924,217.1585,95.5633,190.1015,194.0064,129.0830,177.2355
162.6692,74.3948,222.7169,95.8035,189.1173,190.0451,129.0696,168.6365
173.5426,70.7669,231.1978,98.4053,187.4371,189.6927,129.7819,162.0544
177.1430,68.6735,238.8167,90.5464,206.9187,180.4872,145.2450,158.6142
186.1591,67.0448,250.8732,85.3575,225.3840,175.4325,160.6700,157.1198
224.5538,64.6636,276.8743,114.7159,225.6304,168.2821,173.3098,118.2299
214.0177,70.6069,279.7218,80.5907,268.8644,152.0439,203.1602,142.0601
293.2549,148.5549,223.8447,150.4996,221.7673,76.3568,291.1776,74.4121
316.7431,153.3065,252.0002,169.0413,231.6375,85.2562,296.3805,69.5215
322.6175,161.0451,254.2191,161.1385,254.1005,74.2324,322.4988,74.1390
275.5016,72.4082,341.0379,80.5623,330.7433,163.3019,265.2070,155.1478
294.7823,67.7682,358.0644,88.7399,323.7231,192.3644,260.4410,171.3927
301.2483,65.8456,363.9082,82.1640,334.3588,195.6294,271.6988,179.3110
302.5995,65.4171,363.6857,78.6843,337.3465,199.9585,276.2603,186.6914
304.2151,62.8332,366.0331,81.4388,332.1541,194.0031,270.3361,175.3974
293.2599,64.6483,357.5315,76.2620,335.8878,196.0410,271.6161,184.4272
277.0453,70.3141,340.3524,72.1342,336.7408,197.7593,273.4337,195.9393
342.9836,181.6225,278.5319,197.9049,248.1544,77.6592,312.6061,61.3769
336.1272,170.2186,276.2149,191.6040,232.4093,68.8805,292.3216,47.4951
322.7115,163.6657,262.8621,186.2942,218.3236,68.4953,278.1730,45.8669
300.6843,133.4850,241.4709,162.9003,196.1808,71.7304,255.3942,42.3152
288.6395,135.5136,232.6682,166.2041,183.7552,76.9998,239.7266,46.3093
262.5689,144.5814,196.9738,159.6430,175.9724,68.1794,241.5675,53.1178
247.7845,162.8097,180.8583,169.4539,170.7124,67.2558,237.6386,60.6115
241.1869,150.9032,176.5481,166.7899,154.9245,78.8092,219.5634,62.9226
161.5130,88.8298,224.8782,89.9470,223.5748,163.8730,160.2096,162.7558
158.6245,90.6838,222.3153,99.9901,210.4709,181.0512,146.7801,171.7449
146.7570,91.3572,211.6960,96.3444,204.8234,185.8335,139.8844,180.8463
202.5573,177.9520,138.8714,181.1398,133.8206,80.2349,197.5065,77.0471
197.4522,181.7952,134.1047,186.1175,126.9403,81.1169,190.2879,76.7946
194.0026,184.1884,132.2301,191.0844,120.3649,84.7993,182.1374,77.9033
190.5745,189.7018,127.8190,195.0958,118.0775,81.7611,180.8331,76.3671
191.7301,188.6390,128.2236,198.1063,110.9845,82.4676,174.4911,73.0002
196.8843,187.5537,131.2139,203.4311,101.3000,79.7042,166.9704,63.8269
198.8467,186.0304,130.4454,204.2914,98.1580,83.3499,166.5593,65.0890
200.5409,187.8344,129.9456,206.8016,97.9723,87.7980,168.5676,68.8308
201.5208,189.1579,129.9826,205.0456,103.6544,86.4965,175.1927,70.6088
197.9298,199.0410,129.2388,204.3168,119.4177,76.4460,188.1086,71.1702
210.5118,175.5788,142.8258,185.3344,126.7667,73.9128,194.4527,64.1572
222.3815,173.0620,154.4339,175.7293,150.5505,76.8055,218.4981,74.1381
176.7303,69.7170,243.6730,78.2702,229.6987,187.6415,162.7560,179.0882
257.6006,148.6006,193.2946,159.5197,178.8939,74.7102,243.2000,63.7910
283.5582,136.6740,226.2234,164.6342,189.2056,88.7263,246.5403,60.7660
309.9489,141.2191,252.0086,174.1100,203.9373,89.4281,261.8776,56.5372
323.8339,155.2980,266.2695,179.4802,231.6754,97.1312,289.2398,72.9489
325.9201,167.6635,262.8260,173.1625,255.0115,83.5024,318.1057,78.0033
275.9813,77.1300,339.2916,82.8152,330.2838,183.1251,266.9735,177.4399
292.9349,70.7753,357.1150,81.3109,338.5723,194.2678,274.3922,183.7322
306.3455,66.0562,369.3573,79.9650,345.0657,190.0138,282.0539,176.1050
310.0590,64.5862,374.9803,74.1704,357.3179,193.8112,292.3965,184.2270
302.4611,65.2913,371.9792,65.9169,370.9835,176.5583,301.4655,175.9327
381.8135,173.6326,310.8006,183.3100,295.1576,68.5220,366.1705,58.8446
376.9274,175.4880,306.5023,182.0391,294.8975,57.2860,365.3226,50.7349
299.7460,61.6723,370.5226,67.4629,360.7564,186.8323,289.9799,181.0417
365.5148,187.2583,294.5995,202.5826,263.9509,60.7522,334.8661,45.4278
351.8192,171.7776,283.0917,192.7077,246.3056,71.9141,315.0330,50.9840
342.7112,162.2711,280.3355,194.0400,224.2436,83.9078,286.6194,52.1389
323.0303,186.9538,251.5363,212.2929,203.9822,78.1192,275.4762,52.7801
280.2351,148.9443,196.1393,162.0398,182.7080,75.7877,266.8039,62.6922
192.6552,62.3976,268.6014,95.6745,228.6693,186.8099,152.7230,153.5331
175.7657,64.2090,250.9807,96.1169,211.3841,189.4560,136.1692,157.5481
140.3885,60.7716,227.9808,76.0609,205.3942,205.4586,117.8019,190.1693
215.6706,187.5323,118.6095,210.0115,88.4778,79.9083,185.5389,57.4291
209.1430,183.4290,110.4689,218.6476,63.6356,87.4321,162.3097,52.2135
